grid#	st#	step	ml_c	gt_c	dist	p(gt)
8	5	44	(15, 46)	(15, 46)	0.000	0.994
8	5	45	(15, 46)	(15, 46)	0.000	0.999
8	5	46	(16, 46)	(16, 46)	0.000	0.994
8	5	47	(17, 46)	(17, 46)	0.000	0.895
8	5	48	(18, 46)	(18, 46)	0.000	0.805
8	5	49	(18, 47)	(18, 47)	0.000	0.979
8	5	50	(18, 47)	(18, 47)	0.000	0.999
8	5	51	(18, 47)	(18, 47)	0.000	0.997
8	5	52	(18, 48)	(18, 48)	0.000	0.994
8	5	53	(17, 48)	(17, 48)	0.000	0.900
8	5	54	(16, 48)	(16, 48)	0.000	0.987
8	5	55	(16, 47)	(16, 47)	0.000	0.993
8	5	56	(16, 47)	(16, 47)	0.000	1.000
8	5	57	(16, 47)	(16, 47)	0.000	0.999
8	5	58	(16, 48)	(16, 48)	0.000	0.994
8	5	59	(16, 49)	(16, 49)	0.000	0.993
8	5	60	(15, 49)	(15, 49)	0.000	0.895
8	5	61	(15, 48)	(15, 48)	0.000	0.886
8	5	62	(15, 48)	(15, 48)	0.000	0.988
8	5	63	(14, 48)	(14, 48)	0.000	0.890
8	5	64	(13, 48)	(14, 48)	1.000	0.178
8	5	65	(14, 47)	(14, 47)	0.000	0.775
8	5	66	(14, 46)	(14, 46)	0.000	0.761
8	5	67	(14, 45)	(14, 45)	0.000	0.975
8	5	68	(14, 44)	(14, 44)	0.000	0.893
8	5	69	(13, 44)	(13, 44)	0.000	0.987
8	5	70	(13, 44)	(13, 44)	0.000	0.677
8	5	71	(13, 43)	(13, 43)	0.000	0.651
8	5	72	(12, 43)	(12, 43)	0.000	0.873
8	5	73	(12, 43)	(11, 43)	1.000	0.179
8	5	74	(11, 44)	(11, 44)	0.000	0.496
8	5	75	(12, 44)	(12, 44)	0.000	0.720
8	5	76	(13, 44)	(13, 44)	0.000	0.945
8	5	77	(13, 45)	(13, 45)	0.000	0.846
8	5	78	(13, 45)	(13, 45)	0.000	0.963
8	5	79	(14, 45)	(14, 45)	0.000	0.869
8	5	80	(14, 44)	(14, 44)	0.000	0.855
8	5	81	(15, 44)	(15, 44)	0.000	0.788
8	5	82	(15, 44)	(15, 44)	0.000	0.872
8	5	83	(15, 45)	(15, 45)	0.000	0.811
8	5	84	(15, 46)	(15, 46)	0.000	0.980
8	5	85	(14, 46)	(14, 46)	0.000	0.987
8	5	86	(14, 45)	(14, 45)	0.000	0.981
8	5	87	(15, 45)	(15, 45)	0.000	0.889
8	5	88	(15, 46)	(15, 46)	0.000	0.986
8	5	89	(15, 46)	(15, 46)	0.000	0.994
8	5	90	(16, 46)	(16, 46)	0.000	0.993
8	5	91	(16, 45)	(16, 45)	0.000	0.895
8	5	92	(16, 45)	(16, 45)	0.000	0.984
8	5	93	(16, 45)	(16, 45)	0.000	0.985
8	5	94	(16, 45)	(16, 45)	0.000	0.986
8	5	95	(16, 45)	(16, 45)	0.000	0.986
8	5	96	(16, 45)	(16, 45)	0.000	0.989
8	5	97	(16, 46)	(16, 46)	0.000	0.897
8	5	98	(15, 46)	(15, 46)	0.000	0.986
8	5	99	(14, 46)	(14, 46)	0.000	0.993
8	5	100	(14, 46)	(14, 46)	0.000	1.000
Already at last step
8	6	1	(0, 0)	(81, 49)	94.668	0.000
8	6	2	(75, 95)	(80, 49)	46.271	0.001
8	6	3	(40, 1)	(80, 50)	63.253	0.001
8	6	4	(38, 31)	(80, 51)	46.519	0.005
8	6	5	(56, 2)	(80, 51)	54.562	0.001
8	6	6	(82, 39)	(80, 51)	12.166	0.001
8	6	7	(58, 68)	(80, 51)	27.803	0.000
8	6	8	(31, 59)	(80, 50)	49.820	0.000
8	6	9	(59, 47)	(80, 49)	21.095	0.000
8	6	10	(59, 47)	(81, 49)	22.091	0.000
8	6	11	(13, 18)	(81, 50)	75.153	0.000
8	6	12	(59, 49)	(81, 50)	22.023	0.000
8	6	13	(12, 18)	(80, 50)	75.153	0.000
8	6	14	(89, 15)	(80, 51)	37.108	0.000
8	6	15	(34, 39)	(80, 51)	47.539	0.000
8	6	16	(33, 39)	(80, 51)	48.508	0.000
8	6	17	(33, 38)	(80, 50)	48.508	0.000
8	6	18	(62, 8)	(80, 50)	45.695	0.000
8	6	19	(95, 32)	(80, 50)	23.431	0.001
8	6	20	(95, 32)	(80, 50)	23.431	0.001
8	6	21	(81, 27)	(80, 49)	22.023	0.001
8	6	22	(81, 26)	(80, 48)	22.023	0.002
8	6	23	(80, 26)	(79, 48)	22.023	0.002
8	6	24	(80, 25)	(79, 47)	22.023	0.001
8	6	25	(27, 42)	(80, 47)	53.235	0.001
8	6	26	(83, 26)	(81, 47)	21.095	0.002
8	6	27	(83, 27)	(81, 48)	21.095	0.002
8	6	28	(83, 29)	(81, 49)	20.100	0.015
8	6	29	(83, 29)	(81, 49)	20.100	0.004
8	6	30	(83, 29)	(82, 49)	20.025	0.041
8	6	31	(83, 28)	(82, 48)	20.025	0.058
8	6	32	(82, 28)	(81, 48)	20.025	0.074
8	6	33	(81, 28)	(80, 48)	20.025	0.073
8	6	34	(81, 27)	(80, 47)	20.025	0.073
8	6	35	(17, 54)	(80, 46)	63.506	0.285
8	6	36	(80, 45)	(80, 45)	0.000	0.574
8	6	37	(81, 45)	(81, 45)	0.000	0.584
8	6	38	(82, 45)	(82, 45)	0.000	0.934
8	6	39	(83, 45)	(83, 45)	0.000	0.984
8	6	40	(83, 44)	(83, 44)	0.000	0.987
8	6	41	(83, 44)	(83, 44)	0.000	0.996
8	6	42	(83, 44)	(83, 44)	0.000	0.997
8	6	43	(83, 45)	(83, 45)	0.000	0.993
8	6	44	(82, 45)	(82, 45)	0.000	0.993
8	6	45	(82, 46)	(82, 46)	0.000	0.988
8	6	46	(83, 46)	(82, 46)	1.000	0.098
8	6	47	(84, 46)	(83, 46)	1.000	0.150
8	6	48	(83, 45)	(83, 45)	0.000	0.760
8	6	49	(84, 45)	(84, 45)	0.000	0.813
8	6	50	(84, 46)	(84, 46)	0.000	0.810
8	6	51	(83, 46)	(83, 46)	0.000	0.675
8	6	52	(83, 45)	(83, 45)	0.000	0.965
8	6	53	(83, 45)	(84, 45)	1.000	0.326
8	6	54	(83, 46)	(84, 46)	1.000	0.327
8	6	55	(84, 46)	(85, 46)	1.000	0.297
8	6	56	(84, 45)	(85, 45)	1.000	0.319
8	6	57	(84, 44)	(85, 44)	1.000	0.319
8	6	58	(83, 44)	(84, 44)	1.000	0.356
8	6	59	(83, 44)	(84, 44)	1.000	0.236
8	6	60	(84, 45)	(84, 45)	0.000	0.782
8	6	61	(84, 46)	(84, 46)	0.000	0.805
8	6	62	(83, 46)	(84, 46)	1.000	0.145
8	6	63	(82, 46)	(83, 46)	1.000	0.205
8	6	64	(82, 47)	(83, 46)	1.414	0.205
8	6	65	(82, 47)	(84, 46)	2.236	0.187
8	6	66	(84, 45)	(84, 45)	0.000	0.690
8	6	67	(85, 45)	(85, 45)	0.000	0.854
8	6	68	(86, 45)	(86, 45)	0.000	0.975
8	6	69	(87, 45)	(87, 45)	0.000	0.735
8	6	70	(88, 45)	(88, 45)	0.000	0.818
8	6	71	(88, 44)	(88, 44)	0.000	0.863
8	6	72	(87, 45)	(87, 44)	1.000	0.295
8	6	73	(87, 44)	(87, 43)	1.000	0.024
8	6	74	(88, 44)	(87, 43)	1.414	0.036
8	6	75	(88, 44)	(88, 43)	1.000	0.129
8	6	76	(89, 43)	(89, 43)	0.000	0.334
8	6	77	(90, 43)	(90, 43)	0.000	0.574
8	6	78	(91, 43)	(91, 43)	0.000	0.829
8	6	79	(92, 43)	(92, 43)	0.000	0.801
8	6	80	(92, 44)	(92, 44)	0.000	0.856
8	6	81	(93, 44)	(93, 44)	0.000	0.666
8	6	82	(93, 43)	(93, 43)	0.000	0.847
8	6	83	(93, 42)	(93, 42)	0.000	0.879
8	6	84	(92, 42)	(93, 42)	1.000	0.097
8	6	85	(93, 41)	(93, 41)	0.000	0.614
8	6	86	(91, 41)	(92, 41)	1.000	0.090
8	6	87	(90, 41)	(91, 41)	1.000	0.162
8	6	88	(90, 40)	(91, 40)	1.000	0.182
8	6	89	(90, 39)	(91, 39)	1.000	0.164
8	6	90	(91, 38)	(91, 38)	0.000	0.757
8	6	91	(91, 37)	(91, 37)	0.000	0.742
8	6	92	(92, 37)	(92, 37)	0.000	0.671
8	6	93	(92, 38)	(92, 38)	0.000	0.964
8	6	94	(92, 39)	(92, 39)	0.000	0.980
8	6	95	(91, 39)	(91, 39)	0.000	0.890
8	6	96	(91, 40)	(91, 40)	0.000	0.804
8	6	97	(90, 40)	(91, 40)	1.000	0.161
8	6	98	(89, 40)	(90, 40)	1.000	0.217
8	6	99	(89, 39)	(90, 39)	1.000	0.236
8	6	100	(89, 39)	(89, 39)	0.000	0.605
Already at last step
8	7	1	(0, 0)	(71, 4)	71.113	0.000
8	7	2	(10, 26)	(71, 4)	64.846	0.000
8	7	3	(62, 0)	(71, 4)	9.849	0.000
8	7	4	(56, 91)	(72, 4)	88.459	0.000
8	7	5	(11, 26)	(73, 4)	65.788	0.000
8	7	6	(27, 61)	(73, 3)	74.027	0.000
8	7	7	(28, 61)	(74, 3)	74.027	0.000
8	7	8	(28, 61)	(74, 2)	74.813	0.000
8	7	9	(10, 0)	(75, 2)	65.031	0.000
8	7	10	(76, 24)	(75, 1)	23.022	0.001
8	7	11	(52, 60)	(74, 1)	62.968	0.003
8	7	12	(52, 61)	(74, 2)	62.968	0.003
8	7	13	(53, 61)	(75, 2)	62.968	0.004
8	7	14	(35, 35)	(75, 3)	51.225	0.022
8	7	15	(34, 35)	(74, 3)	51.225	0.033
8	7	16	(34, 34)	(74, 2)	51.225	0.033
8	7	17	(34, 33)	(74, 1)	51.225	0.036
8	7	18	(34, 32)	(74, 0)	51.225	0.043
8	7	19	(46, 92)	(73, 0)	95.880	0.059
8	7	20	(73, 1)	(73, 1)	0.000	0.264
8	7	21	(73, 2)	(73, 2)	0.000	0.662
8	7	22	(74, 2)	(74, 2)	0.000	0.683
8	7	23	(75, 2)	(75, 2)	0.000	0.665
8	7	24	(75, 3)	(75, 3)	0.000	0.902
8	7	25	(74, 3)	(74, 3)	0.000	0.905
8	7	26	(73, 3)	(73, 3)	0.000	0.976
8	7	27	(73, 2)	(73, 2)	0.000	0.980
8	7	28	(72, 2)	(72, 2)	0.000	0.868
8	7	29	(72, 1)	(72, 1)	0.000	0.881
8	7	30	(73, 1)	(73, 1)	0.000	0.984
8	7	31	(74, 1)	(74, 1)	0.000	0.984
8	7	32	(74, 0)	(74, 1)	1.000	0.104
8	7	33	(74, 0)	(74, 1)	1.000	0.012
8	7	34	(73, 0)	(73, 1)	1.000	0.159
8	7	35	(72, 0)	(72, 1)	1.000	0.146
8	7	36	(71, 1)	(71, 1)	0.000	0.729
8	7	37	(70, 1)	(70, 1)	0.000	0.878
8	7	38	(70, 1)	(70, 1)	0.000	0.981
8	7	39	(70, 1)	(70, 1)	0.000	0.998
8	7	40	(70, 0)	(70, 0)	0.000	0.994
8	7	41	(70, 0)	(70, 0)	0.000	1.000
8	7	42	(70, 0)	(70, 0)	0.000	0.667
8	7	43	(71, 0)	(71, 0)	0.000	0.969
8	7	44	(71, 0)	(71, 0)	0.000	0.638
8	7	45	(71, 1)	(71, 1)	0.000	0.965
8	7	46	(71, 2)	(71, 2)	0.000	0.990
8	7	47	(72, 2)	(72, 2)	0.000	0.892
8	7	48	(72, 1)	(72, 1)	0.000	0.880
8	7	49	(71, 1)	(71, 1)	0.000	0.985
8	7	50	(71, 2)	(71, 2)	0.000	0.985
8	7	51	(71, 2)	(71, 2)	0.000	0.992
8	7	52	(72, 2)	(72, 2)	0.000	0.898
8	7	53	(72, 3)	(72, 3)	0.000	0.809
8	7	54	(73, 3)	(73, 3)	0.000	0.979
8	7	55	(74, 3)	(74, 3)	0.000	0.985
8	7	56	(75, 3)	(75, 3)	0.000	0.991
8	7	57	(75, 2)	(75, 2)	0.000	0.987
8	7	58	(75, 1)	(75, 1)	0.000	0.992
8	7	59	(74, 1)	(74, 1)	0.000	0.986
8	7	60	(73, 1)	(73, 1)	0.000	0.992
8	7	61	(73, 0)	(73, 0)	0.000	0.987
8	7	62	(73, 0)	(73, 0)	0.000	0.993
8	7	63	(72, 0)	(72, 0)	0.000	0.894
8	7	64	(72, 1)	(72, 1)	0.000	0.884
8	7	65	(71, 1)	(71, 1)	0.000	0.984
8	7	66	(71, 2)	(71, 2)	0.000	0.985
8	7	67	(72, 2)	(72, 2)	0.000	0.894
8	7	68	(72, 1)	(72, 1)	0.000	0.880
8	7	69	(72, 0)	(72, 0)	0.000	0.809
8	7	70	(71, 0)	(71, 0)	0.000	0.978
8	7	71	(71, 0)	(71, 0)	0.000	0.627
8	7	72	(71, 0)	(71, 0)	0.000	0.952
8	7	73	(72, 0)	(72, 0)	0.000	0.990
8	7	74	(72, 0)	(72, 0)	0.000	0.999
8	7	75	(72, 0)	(72, 0)	0.000	1.000
8	7	76	(73, 0)	(72, 0)	1.000	0.100
8	7	77	(73, 0)	(72, 0)	1.000	0.100
8	7	78	(74, 0)	(73, 0)	1.000	0.180
8	7	79	(74, 0)	(73, 0)	1.000	0.180
8	7	80	(73, 0)	(72, 0)	1.000	0.141
8	7	81	(72, 1)	(72, 1)	0.000	0.402
8	7	82	(72, 2)	(72, 2)	0.000	0.499
8	7	83	(71, 2)	(71, 2)	0.000	0.732
8	7	84	(71, 1)	(71, 1)	0.000	0.948
8	7	85	(71, 1)	(71, 1)	0.000	0.645
8	7	86	(71, 2)	(71, 2)	0.000	0.945
8	7	87	(72, 2)	(72, 2)	0.000	0.681
8	7	88	(73, 2)	(73, 2)	0.000	0.961
8	7	89	(73, 1)	(73, 1)	0.000	0.587
8	7	90	(73, 0)	(73, 0)	0.000	0.610
8	7	91	(74, 0)	(74, 0)	0.000	0.701
8	7	92	(74, 0)	(74, 0)	0.000	0.722
8	7	93	(75, 0)	(75, 0)	0.000	0.967
8	7	94	(75, 1)	(75, 1)	0.000	0.898
8	7	95	(76, 1)	(76, 1)	0.000	0.884
8	7	96	(77, 1)	(77, 1)	0.000	0.974
8	7	97	(78, 1)	(78, 1)	0.000	0.713
8	7	98	(78, 2)	(78, 2)	0.000	0.849
8	7	99	(79, 2)	(79, 2)	0.000	0.983
8	7	100	(79, 2)	(79, 2)	0.000	0.999
Already at last step
8	8	1	(0, 0)	(51, 16)	53.451	0.000
8	8	2	(1, 0)	(52, 16)	53.451	0.000
8	8	3	(1, 1)	(52, 17)	53.451	0.000
8	8	4	(84, 67)	(51, 17)	59.908	0.001
8	8	5	(84, 66)	(51, 16)	59.908	0.001
8	8	6	(79, 27)	(52, 16)	29.155	0.005
8	8	7	(67, 27)	(52, 15)	19.209	0.007
8	8	8	(78, 94)	(53, 15)	82.861	0.027
8	8	9	(46, 30)	(53, 14)	17.464	0.059
8	8	10	(46, 30)	(53, 14)	17.464	0.023
8	8	11	(46, 30)	(52, 14)	17.088	0.004
8	8	12	(46, 30)	(52, 13)	18.028	0.014
8	8	13	(74, 88)	(53, 13)	77.885	0.002
8	8	14	(48, 30)	(54, 13)	18.028	0.005
8	8	15	(49, 30)	(55, 13)	18.028	0.017
8	8	16	(74, 87)	(55, 12)	77.369	0.076
8	8	17	(75, 87)	(56, 12)	77.369	0.113
8	8	18	(75, 87)	(56, 12)	77.369	0.015
8	8	19	(97, 94)	(55, 12)	92.130	0.003
8	8	20	(97, 93)	(55, 11)	92.130	0.017
8	8	21	(64, 9)	(54, 11)	10.198	0.046
8	8	22	(64, 10)	(54, 12)	10.198	0.081
8	8	23	(54, 13)	(54, 13)	0.000	0.245
8	8	24	(55, 13)	(55, 13)	0.000	0.350
8	8	25	(56, 13)	(56, 13)	0.000	0.861
8	8	26	(56, 13)	(56, 13)	0.000	0.959
8	8	27	(56, 12)	(56, 12)	0.000	0.959
8	8	28	(56, 11)	(56, 11)	0.000	0.990
8	8	29	(55, 11)	(55, 11)	0.000	0.990
8	8	30	(54, 11)	(54, 11)	0.000	0.991
8	8	31	(54, 10)	(54, 10)	0.000	0.899
8	8	32	(53, 10)	(53, 10)	0.000	0.987
8	8	33	(53, 11)	(53, 11)	0.000	0.987
8	8	34	(53, 12)	(53, 12)	0.000	0.895
8	8	35	(52, 12)	(52, 12)	0.000	0.806
8	8	36	(51, 12)	(51, 12)	0.000	0.725
8	8	37	(52, 13)	(51, 13)	1.000	0.188
8	8	38	(52, 14)	(51, 14)	1.000	0.188
8	8	39	(51, 14)	(51, 14)	0.000	0.899
8	8	40	(51, 14)	(51, 14)	0.000	0.982
8	8	41	(51, 15)	(51, 15)	0.000	0.889
8	8	42	(52, 15)	(52, 15)	0.000	0.808
8	8	43	(52, 14)	(52, 14)	0.000	0.798
8	8	44	(52, 14)	(52, 13)	1.000	0.124
8	8	45	(53, 13)	(53, 13)	0.000	0.693
8	8	46	(54, 13)	(54, 13)	0.000	0.931
8	8	47	(54, 12)	(54, 12)	0.000	0.972
8	8	48	(54, 11)	(54, 12)	1.000	0.102
8	8	49	(54, 10)	(54, 11)	1.000	0.182
8	8	50	(54, 10)	(55, 11)	1.414	0.054
8	8	51	(54, 11)	(55, 12)	1.414	0.091
8	8	52	(54, 12)	(54, 12)	0.000	0.399
8	8	53	(53, 12)	(53, 12)	0.000	0.431
8	8	54	(52, 11)	(52, 12)	1.000	0.393
8	8	55	(52, 11)	(51, 12)	1.414	0.357
8	8	56	(52, 12)	(51, 13)	1.414	0.356
8	8	57	(52, 13)	(52, 13)	0.000	0.894
8	8	58	(52, 14)	(52, 14)	0.000	0.959
8	8	59	(52, 14)	(52, 14)	0.000	0.632
8	8	60	(53, 14)	(53, 14)	0.000	0.930
8	8	61	(53, 13)	(53, 13)	0.000	0.950
8	8	62	(53, 12)	(53, 12)	0.000	0.954
8	8	63	(54, 12)	(54, 12)	0.000	0.956
8	8	64	(55, 12)	(55, 12)	0.000	0.862
8	8	65	(55, 12)	(56, 12)	1.000	0.180
8	8	66	(56, 11)	(56, 11)	0.000	0.494
8	8	67	(56, 10)	(56, 10)	0.000	0.660
8	8	68	(56, 9)	(56, 9)	0.000	0.954
8	8	69	(57, 9)	(57, 9)	0.000	0.982
8	8	70	(58, 9)	(58, 9)	0.000	0.991
8	8	71	(58, 10)	(58, 10)	0.000	0.991
8	8	72	(59, 10)	(59, 10)	0.000	0.993
8	8	73	(59, 10)	(59, 10)	0.000	0.665
8	8	74	(59, 10)	(60, 10)	1.000	0.280
8	8	75	(60, 11)	(60, 11)	0.000	0.753
8	8	76	(60, 12)	(60, 12)	0.000	0.735
8	8	77	(60, 12)	(60, 12)	0.000	0.393
8	8	78	(60, 13)	(60, 13)	0.000	0.882
8	8	79	(61, 13)	(61, 13)	0.000	0.931
8	8	80	(62, 13)	(62, 13)	0.000	0.816
8	8	81	(62, 14)	(62, 14)	0.000	0.648
8	8	82	(63, 14)	(62, 14)	1.000	0.180
8	8	83	(63, 15)	(62, 15)	1.000	0.183
8	8	84	(62, 16)	(62, 15)	1.000	0.062
8	8	85	(64, 16)	(63, 15)	1.414	0.277
8	8	86	(64, 15)	(63, 14)	1.414	0.244
8	8	87	(63, 15)	(62, 14)	1.414	0.024
8	8	88	(62, 16)	(62, 15)	1.000	0.106
8	8	89	(62, 16)	(62, 16)	0.000	0.848
8	8	90	(62, 16)	(62, 16)	0.000	0.684
8	8	91	(62, 16)	(62, 16)	0.000	0.837
8	8	92	(62, 15)	(62, 15)	0.000	0.816
8	8	93	(61, 15)	(61, 15)	0.000	0.962
8	8	94	(61, 14)	(61, 14)	0.000	0.969
8	8	95	(60, 14)	(60, 14)	0.000	0.991
8	8	96	(60, 13)	(60, 13)	0.000	0.992
8	8	97	(61, 13)	(61, 13)	0.000	0.874
8	8	98	(62, 13)	(62, 13)	0.000	0.808
8	8	99	(62, 12)	(62, 12)	0.000	0.979
8	8	100	(61, 12)	(61, 12)	0.000	0.993
Already at last step
8	9	1	(0, 18)	(7, 4)	15.652	0.000
8	9	2	(19, 99)	(6, 4)	95.885	0.001
8	9	3	(0, 54)	(5, 4)	50.249	0.003
8	9	4	(66, 99)	(4, 4)	113.442	0.006
8	9	5	(51, 14)	(3, 4)	49.031	0.008
8	9	6	(51, 13)	(3, 3)	49.031	0.011
8	9	7	(23, 60)	(2, 3)	60.745	0.014
8	9	8	(23, 60)	(1, 3)	61.098	0.016
8	9	9	(0, 3)	(0, 3)	0.000	0.097
8	9	10	(0, 3)	(0, 3)	0.000	0.303
8	9	11	(0, 4)	(0, 4)	0.000	0.456
8	9	12	(0, 5)	(0, 5)	0.000	0.509
8	9	13	(0, 5)	(0, 5)	0.000	0.587
8	9	14	(0, 6)	(0, 6)	0.000	0.597
8	9	15	(0, 7)	(0, 7)	0.000	0.574
8	9	16	(0, 7)	(0, 7)	0.000	0.619
8	9	17	(0, 8)	(0, 8)	0.000	0.922
8	9	18	(0, 8)	(0, 8)	0.000	0.962
8	9	19	(0, 7)	(0, 7)	0.000	0.977
8	9	20	(0, 6)	(0, 6)	0.000	0.886
8	9	21	(0, 6)	(0, 6)	0.000	0.889
8	9	22	(0, 6)	(0, 6)	0.000	0.890
8	9	23	(0, 7)	(0, 7)	0.000	0.892
8	9	24	(0, 7)	(0, 7)	0.000	0.897
8	9	25	(0, 7)	(0, 7)	0.000	0.898
8	9	26	(0, 7)	(0, 7)	0.000	0.757
8	9	27	(1, 7)	(1, 7)	0.000	0.775
8	9	28	(1, 7)	(1, 7)	0.000	0.959
8	9	29	(0, 7)	(0, 7)	0.000	0.991
8	9	30	(0, 8)	(0, 8)	0.000	0.987
8	9	31	(0, 9)	(0, 9)	0.000	0.992
8	9	32	(0, 10)	(0, 10)	0.000	0.992
8	9	33	(0, 11)	(0, 11)	0.000	0.991
8	9	34	(1, 11)	(1, 11)	0.000	0.899
8	9	35	(1, 10)	(1, 10)	0.000	0.894
8	9	36	(1, 9)	(1, 9)	0.000	0.987
8	9	37	(1, 9)	(1, 9)	0.000	1.000
8	9	38	(1, 9)	(1, 9)	0.000	1.000
8	9	39	(1, 9)	(1, 9)	0.000	1.000
8	9	40	(1, 9)	(1, 9)	0.000	1.000
8	9	41	(1, 9)	(1, 9)	0.000	1.000
8	9	42	(2, 9)	(2, 9)	0.000	0.994
8	9	43	(2, 9)	(2, 9)	0.000	0.994
8	9	44	(2, 9)	(2, 9)	0.000	0.999
8	9	45	(1, 9)	(1, 9)	0.000	0.994
8	9	46	(1, 10)	(1, 10)	0.000	0.987
8	9	47	(1, 11)	(1, 11)	0.000	0.993
8	9	48	(1, 12)	(1, 12)	0.000	0.895
8	9	49	(1, 13)	(1, 13)	0.000	0.805
8	9	50	(0, 13)	(0, 13)	0.000	0.944
8	9	51	(0, 13)	(0, 13)	0.000	0.981
8	9	52	(0, 14)	(0, 14)	0.000	0.993
8	9	53	(0, 14)	(1, 14)	1.000	0.332
8	9	54	(0, 13)	(1, 14)	1.414	0.051
8	9	55	(0, 12)	(1, 13)	1.414	0.055
8	9	56	(0, 11)	(1, 12)	1.414	0.055
8	9	57	(0, 12)	(0, 12)	0.000	0.515
8	9	58	(0, 13)	(0, 13)	0.000	0.859
8	9	59	(0, 12)	(0, 13)	1.000	0.462
8	9	60	(0, 14)	(0, 14)	0.000	0.928
8	9	61	(1, 14)	(1, 14)	0.000	0.971
8	9	62	(1, 15)	(1, 15)	0.000	0.985
8	9	63	(0, 15)	(0, 15)	0.000	0.991
8	9	64	(0, 15)	(0, 15)	0.000	0.999
8	9	65	(0, 16)	(0, 15)	1.000	0.100
8	9	66	(0, 16)	(0, 15)	1.000	0.100
8	9	67	(0, 16)	(0, 15)	1.000	0.100
8	9	68	(0, 16)	(0, 15)	1.000	0.100
8	9	69	(0, 14)	(0, 14)	0.000	0.640
8	9	70	(1, 14)	(1, 14)	0.000	0.868
8	9	71	(1, 15)	(1, 15)	0.000	0.984
8	9	72	(1, 15)	(1, 15)	0.000	0.646
8	9	73	(2, 16)	(1, 16)	1.000	0.082
8	9	74	(1, 16)	(1, 16)	0.000	0.747
8	9	75	(0, 16)	(0, 16)	0.000	0.755
8	9	76	(0, 17)	(0, 17)	0.000	0.680
8	9	77	(0, 18)	(0, 18)	0.000	0.612
8	9	78	(1, 18)	(1, 18)	0.000	0.551
8	9	79	(2, 18)	(2, 18)	0.000	0.876
8	9	80	(3, 18)	(3, 18)	0.000	0.876
8	9	81	(3, 17)	(3, 17)	0.000	0.979
8	9	82	(2, 17)	(3, 17)	1.000	0.099
8	9	83	(2, 17)	(3, 17)	1.000	0.066
8	9	84	(2, 17)	(2, 17)	0.000	0.963
8	9	85	(2, 16)	(2, 16)	0.000	0.971
8	9	86	(1, 16)	(1, 16)	0.000	0.971
8	9	87	(1, 16)	(1, 16)	0.000	0.977
8	9	88	(1, 16)	(1, 16)	0.000	0.978
8	9	89	(0, 16)	(0, 16)	0.000	0.884
8	9	90	(0, 17)	(0, 17)	0.000	0.797
8	9	91	(0, 18)	(0, 18)	0.000	0.734
8	9	92	(0, 18)	(0, 18)	0.000	0.877
8	9	93	(1, 18)	(1, 18)	0.000	0.861
8	9	94	(1, 18)	(1, 18)	0.000	0.870
8	9	95	(0, 18)	(1, 18)	1.000	0.087
8	9	96	(0, 17)	(1, 18)	1.414	0.087
8	9	97	(2, 18)	(2, 18)	0.000	0.528
8	9	98	(2, 19)	(2, 19)	0.000	0.838
8	9	99	(3, 19)	(3, 19)	0.000	0.982
8	9	100	(3, 20)	(3, 20)	0.000	0.990
Already at last step
9	0	1	(1, 50)	(10, 13)	38.079	0.000
9	0	2	(0, 12)	(10, 14)	10.198	0.001
9	0	3	(0, 86)	(9, 14)	72.560	0.000
9	0	4	(66, 43)	(9, 13)	64.413	0.000
9	0	5	(88, 22)	(8, 13)	80.505	0.001
9	0	6	(65, 43)	(8, 14)	63.953	0.000
9	0	7	(89, 23)	(9, 14)	80.505	0.000
9	0	8	(89, 24)	(9, 14)	80.623	0.000
9	0	9	(89, 24)	(9, 14)	80.623	0.001
9	0	10	(86, 29)	(10, 14)	77.466	0.000
9	0	11	(25, 22)	(10, 13)	17.493	0.002
9	0	12	(86, 28)	(11, 13)	76.485	0.003
9	0	13	(60, 78)	(11, 13)	81.400	0.001
9	0	14	(59, 78)	(11, 13)	80.802	0.000
9	0	15	(60, 77)	(11, 12)	81.400	0.000
9	0	16	(60, 76)	(11, 11)	81.400	0.000
9	0	17	(71, 64)	(11, 10)	80.722	0.002
9	0	18	(75, 75)	(11, 10)	91.220	0.003
9	0	19	(75, 75)	(10, 10)	91.924	0.011
9	0	20	(65, 80)	(9, 10)	89.644	0.049
9	0	21	(64, 80)	(8, 10)	89.644	0.005
9	0	22	(65, 79)	(8, 9)	90.272	0.023
9	0	23	(65, 79)	(9, 9)	89.644	0.081
9	0	24	(65, 80)	(9, 10)	89.644	0.105
9	0	25	(66, 80)	(10, 10)	89.644	0.120
9	0	26	(67, 80)	(11, 10)	89.644	0.111
9	0	27	(67, 81)	(11, 10)	90.427	0.014
9	0	28	(67, 81)	(11, 10)	90.427	0.006
9	0	29	(67, 81)	(11, 10)	90.427	0.003
9	0	30	(66, 79)	(11, 9)	89.022	0.009
9	0	31	(66, 79)	(10, 9)	89.644	0.087
9	0	32	(65, 79)	(9, 9)	89.644	0.154
9	0	33	(65, 78)	(9, 8)	89.644	0.165
9	0	34	(8, 8)	(8, 8)	0.000	0.350
9	0	35	(8, 8)	(8, 8)	0.000	0.465
9	0	36	(7, 8)	(7, 8)	0.000	0.534
9	0	37	(6, 8)	(6, 8)	0.000	0.736
9	0	38	(6, 9)	(6, 9)	0.000	0.822
9	0	39	(5, 9)	(5, 9)	0.000	0.758
9	0	40	(5, 10)	(5, 10)	0.000	0.973
